x_tsne,y_tsne,label
-39.009464,-31.384441,0
5.667514,0.10032621,1
63.280506,-39.52545,1
73.55693,-67.91167,1
99.567085,9.805676,4
14.616031,-12.685823,4
-134.49521,35.266685,4
6.6355925,52.332943,1
35.91953,-41.080482,0
61.15978,-23.18951,4
5.73277,55.182823,1
72.031235,85.48347,1
93.53989,-28.88275,4
93.61775,25.876673,1
-9.35578,-46.11147,4
32.622517,-8.239766,4
-119.54881,32.193993,0
-90.2078,-81.944565,1
-31.006529,66.90735,0
-18.391373,-57.18098,1
-95.08502,-65.29156,4
-90.2078,-81.944565,1
12.5070505,22.08559,1
-43.857777,22.286283,0
48.188824,13.757712,4
-39.149395,-42.443974,0
67.340004,-44.092075,1
-38.217087,-27.327963,0
23.319035,-64.93219,1
-119.54881,32.193993,0
-103.9783,-71.790695,2
42.71848,54.639282,1
31.695583,26.072912,4
-20.024,69.54988,0
-137.44986,16.699532,1
48.88378,-51.9875,0
-6.1924505,-54.708416,0
51.48088,7.592428,4
87.01283,64.25393,1
-18.147375,-42.527943,0
42.56198,23.77733,4
-24.475933,-39.955994,0
11.178903,-13.888764,4
72.87809,21.045269,2
56.311478,-56.29196,4
79.195595,-37.351242,4
48.657787,72.56797,1
85.92361,37.101887,1
-10.7601185,-1.5269133,1
46.700783,-55.415905,0
-26.587399,-3.6398396,1
-99.66496,-78.99503,0
-107.816185,22.646288,0
53.64221,-36.572765,1
-2.5382612,11.4502125,4
46.812977,22.532015,4
-32.747395,-71.449524,0
-25.396624,-62.48472,4
-26.832214,27.848492,1
26.423517,31.536234,4
-109.24482,-76.91333,4
-0.44087452,27.975664,0
26.462532,26.797026,4
-118.74427,50.489254,1
86.69652,33.261894,1
-25.695873,-87.61465,3
-119.54881,32.193993,4
