x_tsne,y_tsne,label
49.665695,1.2702404,3
71.56024,-2.2368677,1
50.211178,3.00998,1
-15.3776455,24.936386,4
51.041023,4.472987,1
60.153145,-5.3544383,1
-1.4488173,6.8511667,4
3.1391985,25.702965,4
-15.567867,-25.808289,4
73.849014,-2.9081059,4
-40.0924,-5.271597,4
-3.0286434,13.261192,4
3.467484,-1.5577407,4
-6.520571,30.7559,3
50.588993,4.8863635,1
-2.5447814,33.589546,4
-39.850513,-4.0184484,4
-21.757244,-35.453648,4
-1.5789199,-29.923006,4
-0.67623997,-19.18046,4
5.4743547,0.40915713,4
48.930626,-1.7425123,1
-5.669785,17.290785,4
50.087765,4.36275,1
-40.43844,2.175271,4
-22.624722,25.109018,4
1.5163169,32.97463,4
-2.2993917,-17.580605,4
1.3559883,16.636265,4
72.99972,-6.23224,1
-20.84013,-33.00334,4
49.52538,-2.3670027,1
-45.80162,-8.773404,4
-12.947087,13.249505,4
-41.26199,-4.887844,4
-21.045324,-29.150352,4
11.222114,12.613161,3
1.5926481,18.242767,4
-23.145378,15.305564,4
-36.564987,23.658064,4
50.53417,-1.0450959,1
-6.623286,27.438032,4
51.569134,0.25985673,1
-43.956615,3.233004,4
-3.4928734,13.537122,4
51.13117,2.3605402,1
-30.107782,5.6317544,4
-23.47237,-38.29117,4
-6.3703184,36.372864,4
-20.251457,29.308556,4
4.865878,-21.533905,3
2.1585224,-37.73723,4
7.9910398,-5.9471045,3
-41.393627,-17.988232,4
50.923943,1.9191169,1
-20.720219,-19.522627,4
-22.150759,-36.35124,4
12.6329365,15.387206,4
7.243325,-15.872729,0
50.393356,0.8443371,1
7.825526,-18.016663,0
-22.575886,7.9158063,4
-35.371033,2.72722,4
5.0908275,-3.221964,4
0.47776216,2.6403239,4
-24.467043,-0.7035407,4
49.88633,3.8401933,1
49.275665,4.1959305,1
49.150654,2.6636682,1
-13.776936,-39.463985,4
3.4666986,-2.349774,4
-32.254765,1.866191,4
49.693626,0.63818973,1
53.915287,10.083612,1
49.715424,0.15510993,1
-3.5210152,8.076897,4
51.02333,3.5901446,1
-11.730177,-42.289497,4
2.2664843,26.086363,4
6.955957,-0.21797122,4
-5.981158,33.886906,4
-11.870075,1.5828921,4
-2.2114742,10.033769,4
50.324493,-2.0448503,1
-37.722504,16.192202,4
50.856094,-1.6392694,1
-0.5877661,37.02662,4
51.182507,-0.16134015,1
73.849014,-2.9081059,4
-8.967076,34.87073,4
24.280699,61.670612,4
-37.101765,-7.8110075,4
-15.065617,33.872185,4
1.8829014,-31.64271,4
50.508354,-0.08969379,1
63.9739,19.169558,1
-38.041992,25.73659,4
50.1865,2.0401578,1
-28.427595,5.109872,4
68.39437,-5.8623924,1
-6.6669903,3.4122756,4
0.34952304,-16.41262,4
49.729145,2.8158987,1
-5.2928004,-10.028316,4
-34.899788,21.656027,4
0.43742585,11.178029,4
-4.4021025,10.227944,4
-8.990434,34.67953,4
